"id_str","extended"
"1315906631104958471"," 'South Korea mandates mask-wearing to fight Covid-19 as face coverings remain controversial in the US | Analysis by @jgriffiths  "
"1315887236680876032"," '""The feeling that I have is kind of like a drunk driver would have if they killed their family.""\n\nTony Green thought coronavirus was a hoax until he held a small gathering from which several family members eventually got sick. "
"1315859304038178816"," 'Vaccine scientist Dr. Peter Hotez: “This winter, this November, December, January, February, could be the worst time in our pandemic and plan accordingly and be smart about it and take steps to protect your mental health.” "
"1315851032946245632"," ""The Michigan Supreme Court denied Gov. Gretchen Whitmer's request to delay the effect of an opinion that ruled her executive orders on the coronavirus pandemic are unconstitutional "
"1315847476390264832"," 'President Trump is more worried about losing this election than he is about losing a few of his supporters to Covid-19 along the way, says @ChrisCuomo. "
"1315844779951882240"," '""The feeling that I have is kind of like a drunk driver would have if they killed their family.""\n\nTony Green thought coronavirus was a hoax until he held a small gathering from which 14 family members eventually got sick and three eventually died. "
"1315832553283047424","RT @AC360: President Trump is beginning what could be a Covid-19 super-spreader tour, says @andersoncooper. #KeepingThemHonest https://t.co…"
"1315829046018813952"," 'Drugmaker Johnson &amp; Johnson says it has paused the advanced clinical trial of its experimental Covid-19 vaccine because of an unexplained illness in one of the volunteers "
"1315819794382221312"," '""Outrageous and immoral.""\n\nDemocratic Rep. Donna Shalala slams President Trump for holding massive rallies, even as coronavirus cases resurge in the US. "
"1315774000275034113","White House physician Sean Conley says President Trump has tested negative for Covid-19 on consecutive days https://t.co/za1BhHoCjJ"
"1315769324490031104"," 'Dr. Anthony Fauci\u202fsays he hopes the latest data showing a rising number of Covid-19 cases and projections of more deaths ""jolt"" the American public into reality ""because it\'s on a trajectory of getting worse and worse."" "
"1315765967750823936"," 'During the coronavirus pandemic so far, there were 20% more deaths than would normally be expected from March 1 through August 1 in the United States — with Covid-19 officially accounting for about two-thirds of them, according to new research "
"1315754381569150978"," 'While the world struggles to manage the pandemic\'s initial waves of death and disruption, there is mounting evidence accumulating that ""a second wave"" linked to rising rates of mental health and substance use disorders could be building, experts say "
"1315747898592694274"," 'Dr. Anthony Fauci says “it’s really unfortunate and really disappointing” that the Trump campaign featured him in an ad touting the President’s handling of the Covid-19 pandemic.\n\nHe tells @jaketapper that he thinks the ad should be taken down. "
"1315744329584041991"," 'The profound impact of the pandemic is still unraveling across the country and some are warning that, as coronavirus cases begin surging once again, relief for the most vulnerable is desperately needed "
"1315728481062285312"," 'Playing sports in a bubble made players feel comfortable amid coronavirus concerns, former NFL player Dr. Myron Rolle says, but as teams travel for games and people test positive, it tells you “the league is more interested in the product ... rather than the players’ safety” "
"1315718899648868352"," 'Twitter added a warning label to a tweet from President Donald Trump that claimed, without evidence, he is immune to coronavirus after his physician cleared him to resume public activities. "
"1315716381745336322"," '""I feel powerless to help her. It\'s frustrating hearing that kids don\'t get sick, that it\'s not that bad for them,"" says one mother, whose three children got coronavirus. ""Really!? Just come to my house to see."" "
"1315709533621235713"," 'Sen. Kamala Harris said the Supreme Court confirmation hearing of Judge Amy Coney Barrett should have been postponed because of coronavirus concerns, saying the committee has not taken enough precautions to keep people safe. "
"1315701440720105483"," 'Exposing people to the virus to achieve herd immunity is ""not an option,"" World Health Organization Director-General Tedros Adhanom Ghebreyesus says. "
"1315688717764489221"," 'Covid-19 cases are rising in North Dakota, and hospitals are struggling to meet the demand for care, with fewer than 20 beds available across the state. Follow live updates: "
"1315681162233348096"," 'The US has experienced high coronavirus death rates during the pandemic, even when compared to other countries with high Covid-19 mortality, according to a new study. "
"1315678634556952583"," 'There were 20% more deaths than expected in the US from March 1 through August 1, with Covid-19 accounting for about two-thirds of them, according to new research. "
"1315654983929532417"," '""I feel powerless to help her. It\'s frustrating hearing that kids don\'t get sick, that it\'s not that bad for them,"" says one mother, whose three children got coronavirus. ""Really!? Just come to my house to see."" "
"1315645939533721604"," 'Nearly 41% of adults in a CDC survey in August reported struggling with their mental health or substance use — both related to the coronavirus pandemic and some of the measures put in place to contain it, such as physical distancing. "
