text;favorite_count;media;periode
China's National Supervisory Commission dispatches an inspection group to Wuhan to thoroughly investigate issues re… https://t.co/YFSdhHqasy;69;XHNews;JanFeb2020
Fight against coronavirus is also a test of international solidarity in the face of common enemies of humanity. Che… https://t.co/AY4bABoLZ3;68;XHNews;JanFeb2020
"Aerial China: Experience the thrill of Zhangjiajie glass bridge
#Roadtoxiaokangsociety https://t.co/bKk7pvHybN";68;CGTNOfficial;SeptOct2020
" ""As of Feb. 6, 2,447 new cases of #coronavirus were reported in central China's Hubei Province. The total numbers for Hubei are:\n\n- 22,112 confirmed cases\n- 618 deaths\n- 817 discharged from hospitals\n- 64,057 under medical observation\n\nmore: ";68;CGTNOfficial;JanFeb2020
Panda cubs born in 2020 make debut at Chengdu Research Base of Giant #Panda Breeding in SW China's Sichuan… https://t.co/yvsMIH1kfx;68;XHNews;SeptOct2020
Chinese President #XiJinping stresses protection, care for medical professionals in #coronavirus battle https://t.co/vaJqf5a990;68;CGTNOfficial;JanFeb2020
Entrusted by Xi Jinping, Premier Li Keqiang on Monday arrived in Wuhan, central China's Hubei, to inspect and direc… https://t.co/VYEOVh2Muw;68;XHNews;JanFeb2020
" ""COVID-19 vaccine produced by China's #Sinopharm was granted emergency use by #SriLanka's health authorities on Friday. ";68;CGTNOfficial;MarchApril2021
 'Fight against coronavirus is also a test of international solidarity in the face of common enemies of humanity. Check out how China works with international community on virus control. #FightVirus ;68;XHNews;JanFeb2020
" ""Belgium confirms first #coronavirus case\n\nA Belgian person, one of nine who returned from China's Wuhan City on Sunday, has been tested positive for the coronavirus, #Belgium's health agency said on Tuesday. ";68;CGTNOfficial;JanFeb2020
 '#CoronavirusOutbreak: CGTN reporter visits Dabieshan Area Medical Center, one of the designated hospitals in Huanggang, a city next to Wuhan ;68;CGTNOfficial;JanFeb2020
Live: Join CGTN at the Leishenshan Hospital construction site. It admits novel #coronavirus patients in two days https://t.co/YHuluFOHym;68;CGTNOfficial;JanFeb2020
Residents in London have voiced support for China, especially the Chinese city of Wuhan, in fighting the COVID-19 e… https://t.co/5N3xpoeSwK;68;XHNews;JanFeb2020
" 'China\'s National Health Commission (NHC) has set up a ""paring-assistance"" mechanism: 16 provinces will support 16 cities in Hubei respectively in the fight against #coronavirus, Guo Yanhong, an official of the NHC said at a press conference. ";68;CGTNOfficial;JanFeb2020
"""I'm grateful to my country for my happy life,"" said a Tibetan woman who is resettled as part of China's poverty al… https://t.co/GXgQK5RFwe";68;XHNews;SeptOct2020
Former French prime minister Jean-Pierre Raffarin @jpraffarin sends best wishes to #Wuhan by video https://t.co/9UYWPaEtsG;68;CGTNOfficial;JanFeb2020
" ""The U.S. is evacuating American citizens from Wuhan, while other countries are doing the same as concerns over the #coronavirus grow. Here's the latest. \n\n";68;CGTNOfficial;JanFeb2020
The U.S. and some of its allies have voiced concerns over the #WHO #COVID19 report on the origin of the virus, sayi… https://t.co/ShADjLgdAe;68;CGTNOfficial;MarchApril2021
Drone performance team breaks world record in S #China city https://t.co/5guDnNuA79;68;CGTNOfficial;SeptOct2020
" ""China's Hubei, the epicenter of the novel #coronavirus epidemic, will take more measures to offer care for frontline medical workers and their families ";68;XHNews;JanFeb2020
" ""Entrusted by Xi Jinping, Premier Li Keqiang on Monday arrived in Wuhan, central China's Hubei, to inspect and direct the efforts for the prevention and control of the novel coronavirus outbreak ";68;XHNews;JanFeb2020
" 'WHO chief commends China\'s ""monumental national response to the coronavirus outbreak,"" saying he will convene Emergency Committee meeting Thursday #coronavirus ";68;XHNews;JanFeb2020
A Chinese-built seismic surveying vessel for offshore oil exploration was launched in Tianjin, China https://t.co/3MyPYF7jxe;68;XHNews;SeptOct2020
"24-day-long #coronavirus incubation period is rare, has less than 0.1% chance

more: https://t.co/fMt6sezgEE https://t.co/0pj5mjeNSz";68;CGTNOfficial;JanFeb2020
Uzbekistan receives one million doses of Chinese COVID-19 vaccine https://t.co/vATWhINPhU;68;CGTNOfficial;MarchApril2021
"""China's first yoga village"" - sweat out poverty #HighSpeedRailTour https://t.co/bemocErSPW";68;CGTNOfficial;SeptOct2020
#China calls for lifting unilateral sanctions on behalf of 26 countries https://t.co/7WsFFpVj1h;68;CGTNOfficial;SeptOct2020
"Nujiang River: The beauty and diversity of China's ""Angry River"" #GoYunnan https://t.co/l56srHoZDA";68;CGTNOfficial;SeptOct2020
Based on current 500 cases, experts say the average recovery time for #coronavirus patients is about 10 days and so… https://t.co/HdeWoT4Aw7;68;CGTNOfficial;JanFeb2020
 'Residents in London have voiced support for China, especially the Chinese city of Wuhan, in fighting the COVID-19 epidemic #coronavirus ;68;XHNews;JanFeb2020
UN Secretary-General Antonio Guterres sends New Year wishes to China #SpringFestival2020 https://t.co/1aQX2RDmf4;68;CGTNOfficial;JanFeb2020
Hungarian students cheer for China in #coronavirus fight https://t.co/ASJUx3EMFu;68;CGTNOfficial;JanFeb2020
Greece's Attica and China's Sichuan become sister provinces https://t.co/2FvSnHrfAc https://t.co/dh6QjBX7N7;68;XHNews;SeptOct2020
" ""Coronavirus impact on Chinese economy to be limited; the country's good economic fundamentals for long-term growth remain unchanged: official ";68;XHNews;JanFeb2020
China's Hubei, the epicenter of the novel #coronavirus epidemic, will take more measures to offer care for frontlin… https://t.co/UUpQ6oSq7Z;68;XHNews;JanFeb2020
"WHO chief commends China's ""monumental national response to the coronavirus outbreak,"" saying he will convene Emerg… https://t.co/RZyI1gHioI";68;XHNews;JanFeb2020
Central guiding team on virus control mourns loss of Wuhan Wuchang Hospital head https://t.co/L31fj7OKDY;68;CGTNOfficial;JanFeb2020
 'Hospital patients often crave some creature comforts -- one visitor took this very literally with a very novel protective suit... #coronavirus ;68;XHNews;JanFeb2020
Chinese mainland suspends travel to and from #HongKong and #Macao amid the ongoing #coronavirus outbreak https://t.co/OE12S0vkJF;68;CGTNOfficial;JanFeb2020
" 'Ulan Butong Grassland in north #China\'s Inner Mongolia Autonomous Region puts on a golden coat as autumn falls\n\nIn Mongolian, ""ulan butong"" means ""red jar-shaped mountain."" The grassland, an imperial enclosure during the Qing Dynasty (1644-1911), is now home to abundant wildlife. ";68;CGTNOfficial;SeptOct2020
"It now only takes a 10 minute drive to traverse the Que'er Mountain in China's Sichuan, which once even ""the eagle… https://t.co/Y63cBMtdLu";68;XHNews;JanFeb2020
.@WHO: #Coronavirus fatality rate would be worse in a weaker healthcare system https://t.co/oFOGKZ3pEr https://t.co/Ed6i9OnBrT;68;CGTNOfficial;JanFeb2020
As of Feb. 5, the first batch of 138 medical workers from Jiangxi Province has worked in Wuhan for 10 days. Zhao Li… https://t.co/8lllIx3H0E;67;XHNews;JanFeb2020
" ""The terraced paddy fields in Yuanjiang County have been sculpted into the hillsides for generations by the ethnic Hani people living in southwest China's Yunnan Province. It is said that the Hanis were among the earliest farmers to build these terraces. #GoYunnan #GoChina ";67;CGTNOfficial;SeptOct2020
 'As of Feb. 5, the first batch of 138 medical workers from Jiangxi Province has worked in Wuhan for 10 days. Zhao Lin was one of them. Her family shows support for her work and her son wrote down his care for his mom in a letter. Come to hear their story #coronavirus ;67;XHNews;JanFeb2020
" 'In Hong Kong, the cruise ship ""World Dream"" is still docked as the vessel\'s quarantine continues. \n\nCGTN reporter Li Jianhua interviewed one of the passengers. #coronavirus #CoronavirusOutbreak ";67;CGTNOfficial;JanFeb2020
The Comoros-China Friendship Association has recently given China a symbolic gift of 100 euros to help the fight ag… https://t.co/bUXynu4K8U;67;XHNews;JanFeb2020
Representing small and poor countries worldwide, China has been helping them achieve progress by sharing fruits of… https://t.co/288DO1Eytz;67;XHNews;SeptOct2020
 'Catholics in Curitiba, Brazil attended a drive-thru Easter Sunday mass. Brazil has recorded more than 12 million confirmed COVID-19 cases. #covid_19 #brazil ;67;CGTNOfficial;MarchApril2021
" ""#DailyChinaBriefing on Feb. 2:\n1.#Coronavirus: Int'l community offer aid, support ";67;XHNews;JanFeb2020
"Will her team create a vaccine for coronavirus? @InovioPharma

https://t.co/9AqgP9BMA2";67;CGTNOfficial;JanFeb2020
" ""World's top virus hunter Ian Lipkin works with Chinese scientists to curb novel #coronavirus outbreak ";67;XHNews;JanFeb2020
"China's response to novel #coronavirus ""swift"", will serve as model for countries' future handling of virus outbrea… https://t.co/CVYG7mBWNS";67;XHNews;JanFeb2020
"UN report: China, the only country sees positive trade growth in Q3
https://t.co/ygC0m8uNMM";67;CGTNOfficial;SeptOct2020
 'The  reported the largest number of new #coronavirus cases in a single day in the last 24 hours. There were 24,363 confirmed cases in China and 191 outside of China. ;67;CGTNOfficial;JanFeb2020
" '#Wuhan suspends public transportation, outward flights, trains in a bid to ""resolutely curb"" the novel coronavirus outbreak ";67;XHNews;JanFeb2020
 'Taiwan reports its first death from #coronavirus – a man over 60 with no recent travel history, according to local media.\n\xa0\nTwo new confirmed cases have also been reported, bringing the total number on the island to 20. ;67;CGTNOfficial;JanFeb2020
Global efforts underway to find #coronavirus vaccines and medicines https://t.co/eTHxBeMl9n;67;CGTNOfficial;JanFeb2020
Holy Sun! Solar halo spotted in Mohe City, NE China's Heilongjiang Province, on October 15. See the heavenly sight… https://t.co/E3MvWtzqrN;67;XHNews;SeptOct2020
 'A total of 12,552 patients infected with the novel #coronavirus have been discharged from hospital after recovery  ;67;XHNews;JanFeb2020
Zimbabwe receives second batch of Chinese COVID-19 vaccines https://t.co/VS8VMQ7e7l;67;CGTNOfficial;MarchApril2021
" '""Chin up, China!"" and ""China, yes you can!"" Latin American children show their support for China in the fight against novel #coronavirus through paintings ";67;XHNews;JanFeb2020
Survey: 815 wintering whooper swans recorded in NW China's Gansu https://t.co/q81eHQqgSx https://t.co/4gJE2jjD83;67;CGTNOfficial;JanFeb2020
In pics: First snow of the season blankets Hulunbuir City, northern #China's Inner Mongolia Autonomous Region https://t.co/4qYVlOViEc;67;CGTNOfficial;SeptOct2020
 'Chinese researchers  publish early findings about novel #coronavirus. Here are what you need to know about the disease ;67;XHNews;JanFeb2020
Over 10,000 patients have been discharged from hospitals as more medical workers across China volunteer to fight th… https://t.co/I7buz7K90E;67;XHNews;JanFeb2020
 'Orders of mandatory rest have been issued across China for police officers and social security workers to leave their posts and tend to their families in need after working non-stop for weeks.\n\nThousands of netizens reacted within an hour, expressing their respect and well wishes ;67;CGTNOfficial;JanFeb2020
 'Financial aid: Confirmed and suspected coronavirus-infected patients to get subsidies to cover medical costs ;67;XHNews;JanFeb2020
" ""The Comoros-China Friendship Association has recently given China a symbolic gift of 100 euros to help the fight against the novel #coronavirus outbreak. Though it's not a big sum,it's the thought that counts. ";67;XHNews;JanFeb2020
The United Nations Secretary-General Antonio Guterres on Wednesday sent his Chinese Lunar New Year greetings, thank… https://t.co/QGAlDAVGqE;67;XHNews;JanFeb2020
 'China reports 5,974 confirmed cases of new coronavirus pneumonia, 132 deaths, 103 discharged from hospital after recovery ;67;XHNews;JanFeb2020
" ""20,000 empty chairs were set up outside the White House on Sunday in solemn remembrance of 200,000 people who have died from #COVID19. Victims' families attended the ceremony. ";67;CGTNOfficial;SeptOct2020
China thanks Pakistan for support in fighting #coronavirus https://t.co/9K1ZF5D8nA https://t.co/oOYuomn5Z6;67;XHNews;JanFeb2020
"#Wuhan suspends public transportation, outward flights, trains in a bid to ""resolutely curb"" the novel coronavirus… https://t.co/ZThlG0k0UL";67;XHNews;JanFeb2020
"""This is how we called Great Unity of Love for the people.""
""No viruses would go further enough for that kind of on… https://t.co/yh7b3pISPj";67;XHNews;JanFeb2020
 'With business slowing down and many services coming to a halt amid the #CoronavirusOutbreak, taxi drivers in China are finding it hard to do their jobs\n\nmore: ;67;CGTNOfficial;JanFeb2020
"""Chin up, China!"" and ""China, yes you can!"" Latin American children show their support for China in the fight again… https://t.co/SyxLhUqVvk";67;XHNews;JanFeb2020
